id	length
100.00	110
96.23	106
81.21	910
78.04	337
75.40	187
97.15	1226
98.13	907
95.61	205
95.67	2310
96.97	66
96.84	1299
83.05	649
86.42	324
97.00	1567
94.95	832
77.23	1963
76.93	906
80.81	396
85.53	1009
86.58	477
78.41	857
96.93	2280
93.59	78
97.84	2362
77.26	519
78.26	828
97.78	135
71.32	2064
98.04	1325
99.09	876
98.60	143
95.42	306
95.53	246
92.54	201
95.12	82
93.59	78
97.66	2355
97.50	1161
98.61	504
98.33	479
97.95	195
97.79	1265
99.15	586
98.44	449
96.18	2331
97.73	44
98.00	50
92.06	63
81.23	602
93.03	2381
91.10	2327
97.73	44
100.00	40
97.63	1308
97.60	751
98.01	251
98.05	1637
98.99	296
97.06	238
99.31	144
75.88	568
76.12	381
74.92	989
88.68	53
77.09	550
77.65	1535
89.29	420
86.84	608
81.40	129
80.74	135
95.92	49
89.09	55
89.29	56
89.09	55
89.09	55
89.09	55
89.09	55
99.09	1214
98.26	1089
97.90	2242
97.78	45
95.99	1048
100.00	38
76.18	1251
78.84	1016
79.44	1634
84.72	216
97.85	1207
98.05	666
95.38	130
99.08	1518
98.84	692
97.67	86
78.68	2125
88.63	1399
96.47	624
87.18	78
92.16	51
98.84	2319
96.55	58
80.94	299
87.87	2324
87.31	922
79.52	166
89.86	69
98.65	1847
98.61	431
98.83	2308
76.25	341
72.84	475
77.50	529
88.52	305
79.80	1079
98.23	2310
98.58	1196
98.00	499
97.78	495
96.61	59
94.74	361
84.95	93
90.07	141
90.92	2301
85.00	800
97.74	2299
96.49	656
86.62	314
86.01	1258
73.89	1061
87.67	73
93.62	47
85.07	1172
79.35	1041
96.63	89
89.66	116
100.00	74
96.05	1745
92.50	200
98.91	2284
96.39	1162
95.96	1162
93.74	1293
93.85	130
100.00	58
86.01	722
77.74	548
95.49	133
76.54	260
72.47	632
96.15	182
81.94	1218
86.90	588
80.66	1525
94.85	602
95.36	560
80.49	123
98.19	1214
97.81	1049
97.06	34
73.21	627
100.00	39
94.46	1156
80.00	230
94.37	71
97.99	398
93.35	451
90.54	148
89.86	148
89.19	148
88.51	148
91.11	90
95.83	72
92.96	71
91.04	67
91.04	67
88.05	1406
91.63	2210
96.05	76
99.33	150
92.72	1484
80.39	612
74.10	1645
96.01	501
94.63	149
91.10	146
96.67	90
96.00	75
95.95	74
95.95	74
95.95	74
97.40	1578
98.47	654
82.44	205
80.16	2193
78.56	1889
85.61	410
83.64	1919
98.42	885
98.07	362
98.16	326
99.49	195
87.05	386
97.82	2252
96.55	1130
96.23	1009
95.65	2251
81.77	598
97.47	1937
92.88	281
86.97	307
99.12	113
94.95	872
96.11	360
90.74	54
84.10	371
73.47	505
87.40	492
76.40	1055
94.59	37
92.50	40
78.85	2265
82.22	838
76.82	729
98.53	1017
100.00	667
100.00	522
94.33	1551
97.06	136
77.60	2263
78.13	1262
97.71	2227
97.35	792
96.87	735
94.66	543
100.00	116
80.34	1643
97.44	2224
98.11	2223
72.33	459
88.24	1097
93.40	1592
95.97	719
94.48	724
75.13	1484
84.66	326
81.58	1254
95.14	144
93.79	145
78.69	1863
91.75	97
72.86	1006
77.98	763
96.67	90
80.85	1765
99.16	239
79.65	1828
87.67	73
95.74	47
71.90	1000
96.92	1202
97.40	654
97.50	320
96.54	2026
97.37	2207
91.03	223
85.96	235
78.48	237
90.36	685
91.01	89
95.25	758
99.14	467
97.97	345
98.51	268
98.61	216
98.48	197
97.97	197
100.00	175
98.67	150
80.51	1062
75.23	541
91.06	1420
96.68	361
98.87	177
94.44	180
85.97	841
98.68	1367
98.26	803
99.31	2029
98.71	1552
99.63	268
98.09	262
100.00	245
98.33	240
98.97	194
99.46	185
100.00	177
98.88	178
98.12	160
79.31	1213
82.44	1503
74.56	562
97.35	2073
98.02	101
91.10	2192
98.22	1125
94.61	723
77.18	815
89.29	140
93.70	2192
89.44	1165
97.05	848
94.35	177
98.35	2188
93.22	295
83.23	2200
79.59	1225
98.22	1631
99.01	507
94.52	146
99.14	116
98.53	2181
72.80	1287
90.43	700
85.09	704
97.04	1248
97.69	908
87.78	982
85.67	649
89.38	113
79.03	944
75.60	586
78.71	606
79.43	982
99.45	1812
97.94	340
92.55	94
97.56	2170
98.90	2173
94.78	536
95.12	246
98.26	2068
100.00	30
94.44	36
78.44	1874
74.29	595
81.43	980
76.39	504
88.52	1237
89.96	229
86.41	184
72.84	707
100.00	42
98.14	646
98.62	578
98.79	331
99.31	291
99.28	139
97.92	96
94.10	305
100.00	72
93.67	79
100.00	30
83.65	208
94.86	2159
73.89	452
86.02	93
91.04	67
97.59	954
97.54	569
98.65	444
99.34	152
76.92	650
98.58	1123
91.67	48
76.56	2167
83.38	728
81.64	779
97.24	2171
95.74	47
93.75	48
79.48	1082
90.28	463
98.06	1239
97.47	671
98.68	227
98.79	2149
100.00	77
100.00	76
81.64	866
98.32	2139
98.03	2134
78.04	214
87.91	2134
96.28	1830
97.21	251
84.52	911
81.69	803
83.88	546
75.23	1207
97.65	2131
86.25	80
93.75	48
70.35	371
98.02	1920
99.46	186
97.96	1910
95.56	338
100.00	130
100.00	60
98.24	1310
98.46	777
84.88	443
80.33	122
100.00	31
98.29	1173
97.47	950
96.74	337
96.08	255
92.41	158
100.00	44
71.51	1404
82.41	1120
79.96	559
78.97	1108
99.61	516
98.51	470
98.35	242
99.07	216
99.47	190
97.83	184
98.75	160
97.73	2117
84.54	1365
92.68	41
100.00	29
97.97	2023
97.73	44
86.08	582
93.94	231
95.24	126
100.00	53
86.51	126
98.08	1096
97.34	978
82.84	641
99.27	2055
86.60	612
91.59	107
73.49	664
77.22	316
96.06	2105
98.36	611
98.59	566
98.53	475
96.43	280
89.38	226
83.39	301
88.52	122
86.30	73
97.44	39
97.14	35
94.44	36
98.32	1070
98.80	1003
83.34	2143
97.76	894
98.11	475
96.52	201
96.88	160
94.20	138
96.06	127
76.89	463
83.52	1584
87.23	188
94.13	664
97.83	184
84.71	157
100.00	52
98.31	2011
97.45	1489
98.74	1908
96.15	78
79.09	2028
99.00	2091
96.35	137
96.35	137
87.98	1913
95.64	1123
97.44	508
100.00	174
97.50	40
97.44	508
96.73	153
100.00	39
99.14	2090
98.75	2005
89.16	166
71.39	769
97.51	884
100.00	31
90.70	43
100.00	30
97.32	1044
91.14	79
99.23	390
97.06	408
97.92	240
97.81	183
93.10	203
84.59	318
97.74	133
100.00	115
88.16	76
81.25	80
96.29	2105
84.88	529
95.27	148
95.27	148
76.39	504
92.01	2090
89.95	189
72.39	681
96.00	2077
96.84	601
95.55	427
85.57	402
97.73	44
98.18	878
95.60	909
99.49	195
100.00	46
98.12	2072
94.62	1375
92.18	179
90.57	212
97.64	1486
98.40	561
75.89	1833
73.25	957
80.14	1954
98.40	2063
84.07	1136
83.01	730
81.22	410
88.40	474
93.10	87
93.62	47
81.82	660
98.54	2060
77.84	537
75.17	1776
93.94	99
95.79	95
70.57	1247
77.14	245
92.86	42
88.01	267
95.67	208
75.13	591
78.38	444
96.96	1809
97.99	149
96.69	2052
98.34	2051
95.29	85
96.34	82
100.00	40
71.45	809
99.15	1180
98.30	294
97.86	281
99.30	142
98.29	117
98.28	1454
96.60	441
98.58	2049
97.07	546
98.73	316
99.67	303
97.91	287
96.30	162
98.88	89
96.15	78
89.34	122
96.15	78
95.16	62
96.60	1970
100.00	70
97.71	2049
77.76	1992
89.86	2080
97.31	1039
97.67	987
98.15	1678
95.63	206
81.85	606
96.47	1585
96.52	431
98.59	568
94.57	313
97.09	172
92.66	109
89.00	391
92.80	236
98.41	63
91.10	236
88.62	246
89.21	139
92.79	111
83.60	573
76.55	1531
72.43	544
76.16	495
95.11	225
86.04	616
85.46	502
90.15	132
82.63	213
88.14	118
88.24	136
97.78	90
100.00	77
93.98	83
94.74	57
88.89	54
78.95	1311
96.99	1062
97.79	407
97.65	340
99.50	202
75.33	1228
98.87	974
99.34	760
98.60	286
93.28	119
92.44	119
88.32	745
88.45	355
85.41	281
83.89	447
99.69	319
100.00	148
99.02	2032
95.92	98
95.64	1054
94.35	354
99.01	2030
97.91	1244
97.53	770
89.10	936
89.95	199
100.00	33
100.00	31
97.06	34
94.44	36
100.00	28
92.36	445
86.31	168
98.37	1781
98.68	76
99.08	1311
99.29	701
94.93	335
95.39	152
97.50	80
85.83	127
95.83	48
75.28	979
97.59	539
97.72	351
96.23	345
96.62	296
98.57	1190
99.36	782
79.85	779
78.93	693
92.97	185
99.36	2020
75.40	252
84.48	567
85.48	606
76.27	729
85.71	56
96.88	32
85.36	2029
93.33	45
97.14	35
81.20	1580
96.74	307
84.99	433
98.61	1080
97.28	918
96.88	1348
97.95	537
97.63	507
96.68	331
98.32	297
98.80	249
91.38	290
96.30	108
83.13	492
96.02	754
97.38	534
96.39	415
97.16	176
81.47	1376
99.25	2007
98.31	2006
95.35	43
90.00	50
79.32	590
73.65	406
75.06	1291
99.05	2002
73.93	1001
75.68	292
74.60	1429
86.36	176
71.38	842
84.35	115
96.44	618
81.57	396
97.06	1259
98.29	700
79.73	656
77.74	557
97.77	1076
97.68	732
94.37	284
98.48	198
89.34	122
96.13	1992
100.00	28
97.85	1534
97.54	284
98.22	169
78.05	1326
80.03	596
96.24	1835
89.94	179
91.88	1996
87.12	264
74.24	889
80.29	421
99.79	475
99.31	435
100.00	400
100.00	278
100.00	223
100.00	79
97.76	1606
99.06	213
75.80	1471
93.60	703
90.23	696
85.76	906
81.05	1071
73.62	1304
98.46	1424
98.87	531
98.92	370
98.99	298
99.27	275
98.82	254
98.77	243
98.14	161
100.00	94
100.00	88
98.15	54
94.91	924
83.50	903
88.16	76
97.54	650
97.96	393
98.52	338
99.42	172
97.25	182
96.00	100
100.00	72
93.64	1542
90.91	330
99.42	865
98.92	369
99.52	209
100.00	136
96.19	315
79.84	491
91.06	179
91.95	149
87.92	149
84.07	364
80.76	395
95.90	1122
98.97	877
81.39	1107
82.82	355
76.83	794
84.48	612
98.51	1608
99.27	275
83.03	1379
92.59	54
93.62	47
91.16	147
96.54	1963
83.06	248
76.13	310
96.79	1742
94.93	217
83.33	66
98.76	1367
98.90	453
86.85	631
96.83	1958
84.93	1095
87.25	808
98.86	1226
97.89	710
91.96	311
75.09	586
81.97	1803
97.33	75
97.33	75
97.30	74
97.30	74
92.77	816
86.85	829
98.11	53
100.00	28
97.57	740
98.16	651
98.10	368
97.22	144
98.45	903
98.74	476
99.23	261
97.13	279
94.22	173
88.14	118
85.22	866
76.43	1960
97.54	1948
99.11	895
98.30	470
98.05	256
95.57	158
99.04	1150
99.46	743
78.62	1235
90.71	420
97.24	181
72.46	334
84.17	897
82.38	227
85.93	789
89.29	439
97.41	425
81.77	971
97.43	1752
77.72	1966
82.37	1877
90.77	65
83.15	89
86.59	604
85.92	476
97.59	415
98.89	361
99.14	350
94.64	392
92.14	229
98.44	128
81.56	797
78.63	1638
78.71	263
77.15	1339
86.32	212
94.44	126
96.98	1357
97.00	400
95.65	69
96.23	902
91.22	148
76.36	1180
83.04	914
98.25	685
95.04	605
96.77	464
96.10	154
78.07	1003
95.96	916
86.46	229
100.00	31
99.53	1920
89.45	436
97.73	1628
95.82	335
98.55	276
71.81	926
71.91	776
100.00	35
97.35	756
98.52	677
98.12	478
90.19	377
90.34	145
97.10	758
96.65	567
91.36	81
78.86	828
77.24	1327
86.67	210
96.10	1896
98.35	1337
96.53	144
93.22	118
85.57	790
83.33	312
74.86	1038
82.42	495
86.05	473
98.69	457
98.53	409
97.42	310
94.78	230
97.91	191
98.90	91
98.28	1683
99.00	201
96.97	66
87.50	176
77.03	296
78.54	629
80.57	1230
81.82	407
97.68	1895
76.38	199
95.93	713
100.00	93
92.00	200
97.89	997
97.24	869
93.41	91
91.94	62
95.92	49
100.00	33
96.97	33
96.97	33
100.00	30
100.00	29
89.18	1201
97.88	1889
82.99	876
96.50	314
98.71	155
100.00	64
97.83	1842
97.09	1889
95.12	123
93.33	60
96.57	321
70.90	1237
87.24	290
98.76	964
98.90	909
80.68	1501
81.00	1900
97.40	1882
97.13	1882
97.93	1882
82.57	964
76.28	215
78.96	675
80.56	499
96.05	152
97.74	574
96.39	83
97.04	980
96.94	294
96.18	262
96.70	212
79.47	1125
96.57	175
97.76	134
96.84	95
100.00	65
92.65	68
93.16	1872
82.79	1708
97.70	392
98.29	350
96.93	163
100.00	120
98.63	1604
96.59	264
99.31	1730
96.03	126
96.95	1214
97.33	599
96.32	1495
97.36	303
99.83	578
97.52	121
98.96	578
98.94	568
97.52	121
95.85	1857
97.48	952
97.16	563
95.36	345
79.52	586
97.69	1861
97.63	507
87.72	114
93.83	81
87.01	77
84.51	71
100.00	30
83.33	228
90.29	381
97.50	80
98.71	1084
97.80	227
100.00	198
98.52	135
98.23	113
90.48	42
98.70	77
96.15	78
88.00	275
82.14	168
94.64	56
96.97	33
96.97	33
72.13	775
82.55	1100
100.00	31
77.78	180
83.39	307
76.84	557
96.97	1752
96.83	63
98.86	1839
97.22	252
79.67	123
98.70	460
100.00	168
99.40	167
100.00	105
98.53	68
100.00	56
97.83	46
98.80	167
99.05	105
98.11	106
97.96	49
97.57	1808
98.42	1834
97.74	1772
88.54	157
73.50	1147
85.50	393
87.25	298
87.27	275
85.58	208
82.06	1667
94.70	491
78.31	249
91.39	151
97.16	1830
97.37	1785
97.87	47
74.97	1738
94.87	78
93.59	78
90.57	53
98.11	794
98.89	540
99.16	474
97.01	1170
94.74	114
92.98	114
97.21	1831
98.43	1593
97.93	193
98.75	1759
96.44	1828
80.62	1094
96.30	81
95.24	84
96.15	78
76.60	530
97.44	1834
73.72	1549
97.92	48
91.25	160
94.74	133
98.21	56
98.63	1822
98.08	1822
98.74	1822
98.07	827
91.20	830
100.00	162
98.18	1817
82.34	606
96.78	1366
95.42	131
96.91	97
96.92	65
99.68	930
97.99	497
98.11	318
98.07	1817
97.58	1816
98.07	1816
98.29	1816
93.98	515
94.21	380
96.92	292
97.10	276
100.00	29
93.40	515
92.89	380
97.26	292
96.01	276
81.43	377
77.41	1824
97.17	106
98.57	1812
97.74	1812
99.28	1812
86.11	72
86.57	67
96.96	1314
97.68	474
85.88	432
98.73	1025
98.65	739
98.38	1359
98.44	449
71.91	534
89.47	209
96.58	117
92.59	108
97.53	81
80.47	988
84.35	1246
92.68	41
100.00	29
99.22	1805
99.21	505
83.63	843
96.84	729
99.24	660
97.21	287
98.31	118
98.13	961
99.18	608
98.63	146
98.78	1803
98.07	1604
97.50	40
95.56	90
86.78	484
83.97	393
91.26	572
97.51	401
91.55	485
95.16	124
97.30	37
80.00	1315
95.28	106
77.01	996
98.60	1357
92.63	380
88.06	67
95.65	46
91.84	49
100.00	32
97.22	36
100.00	33
91.49	47
97.83	46
97.73	44
95.67	254
97.72	1798
94.75	991
94.62	985
95.81	215
91.06	235
95.06	851
94.67	826
87.50	432
88.17	372
97.67	215
97.93	145
94.53	256
94.88	215
94.44	90
87.23	188
98.53	1705
91.64	813
88.75	542
90.58	329
92.00	100
96.07	1681
100.00	80
100.00	76
92.94	85
97.06	68
95.15	1793
92.47	1460
90.60	117
74.43	1318
97.88	1789
74.21	221
91.49	47
69.71	1839
96.93	1790
80.91	1781
96.59	1788
76.97	343
75.44	342
87.03	879
85.98	792
100.00	40
93.24	74
91.90	210
97.31	1784
97.17	953
96.33	708
100.00	31
78.06	825
98.52	1619
93.98	133
81.54	1235
87.30	63
97.27	110
85.86	297
95.77	1775
81.09	698
87.94	340
85.22	230
100.00	29
90.14	71
96.85	444
94.32	440
97.37	38
87.08	449
98.08	1770
89.39	66
90.91	55
90.74	54
77.06	1792
73.72	780
95.69	1763
92.05	88
77.75	953
81.46	755
72.18	496
75.41	1326
92.78	1758
73.31	1780
75.64	817
76.38	326
91.43	245
98.62	727
99.10	556
98.82	424
79.41	102
98.94	1322
97.42	1743
92.12	165
79.87	308
98.51	1750
99.28	417
96.10	359
95.65	92
96.74	92
86.17	94
81.23	1188
86.17	506
71.52	1352
97.94	1748
88.32	137
98.05	1747
97.92	768
93.88	147
97.36	681
85.42	878
86.92	581
79.30	1111
98.45	1742
99.20	1741
99.33	743
98.44	703
99.25	265
98.35	545
98.00	500
94.84	1453
97.30	111
88.53	1386
83.07	1648
87.86	1359
83.65	208
97.50	160
75.67	1278
97.70	305
98.55	898
99.03	824
98.15	756
98.75	399
95.79	214
96.34	164
96.10	154
92.34	1331
97.89	902
96.47	340
98.82	338
99.43	175
96.85	634
91.67	156
96.94	1732
98.51	1279
98.31	354
98.85	87
98.85	1733
98.57	842
98.98	684
97.47	198
93.75	48
73.33	1140
79.52	630
88.54	96
72.39	652
95.44	723
99.08	435
97.78	361
99.25	134
74.79	1745
99.01	1725
96.60	1618
82.43	848
78.67	722
93.09	275
85.25	244
97.56	1721
80.87	941
85.71	238
93.85	1431
98.92	1488
94.60	1721
82.44	1139
97.79	905
99.00	799
98.05	256
98.32	1545
93.98	166
87.50	80
96.95	950
97.38	763
95.34	1715
97.29	295
96.41	223
84.66	489
93.90	295
82.79	488
92.20	295
92.78	97
93.65	63
97.09	172
96.47	170
93.81	97
93.25	163
93.70	127
98.42	1712
97.85	1719
97.22	36
100.00	28
97.78	1711
96.44	477
98.12	160
73.72	780
86.41	412
84.71	170
100.00	86
99.16	358
97.45	314
97.28	147
91.35	104
93.10	58
73.27	1605
96.76	185
92.59	162
98.84	173
90.36	83
97.94	1017
71.26	957
85.30	1463
90.87	230
83.13	83
90.52	1678
97.50	40
98.53	1701
98.94	94
98.94	94
100.00	36
100.00	36
96.47	85
100.00	28
100.00	41
100.00	36
100.00	41
100.00	39
100.00	39
100.00	39
97.44	39
100.00	36
100.00	34
100.00	41
97.56	41
100.00	36
100.00	36
100.00	35
100.00	40
100.00	39
100.00	39
100.00	40
100.00	39
100.00	39
100.00	36
100.00	36
100.00	39
100.00	39
100.00	36
100.00	36
100.00	35
100.00	39
100.00	36
100.00	35
97.56	41
100.00	36
97.56	41
97.56	41
100.00	36
97.56	41
100.00	36
100.00	36
100.00	36
100.00	34
100.00	36
100.00	36
100.00	35
100.00	35
84.17	758
91.70	289
92.00	75
99.12	1700
82.45	1493
98.41	1069
98.23	339
97.35	151
98.94	94
92.31	39
77.60	1540
98.61	503
96.76	524
96.00	50
95.92	49
97.96	1471
95.58	226
80.00	305
88.79	223
100.00	77
97.88	1322
99.63	270
96.97	66
78.25	308
91.67	48
100.00	31
97.78	1354
98.21	336
95.55	1078
95.65	483
71.50	400
85.33	627
83.13	498
95.43	679
93.73	399
79.19	591
77.62	478
74.34	152
98.42	1013
100.00	31
98.16	1685
75.82	579
95.49	1686
99.17	1684
93.43	1203
90.91	154
81.02	1496
97.66	256
89.74	156
97.26	620
98.57	1684
95.16	62
96.77	62
84.15	814
96.49	1682
76.64	351
80.95	147
98.39	1239
98.42	442
97.55	979
98.15	702
96.51	1374
95.58	113
85.55	519
81.80	489
98.28	1450
100.00	220
83.78	629
81.98	655
78.23	588
72.09	498
81.36	515
81.75	1008
97.41	1696
98.83	771
98.43	381
97.42	310
97.37	152
93.62	47
85.24	664
98.33	777
98.44	450
98.59	427
95.36	1553
95.83	120
97.67	86
80.00	180
79.01	1215
76.90	857
76.14	964
96.32	190
92.36	157
98.03	1678
97.43	1128
98.09	523
82.78	151
98.62	1667
76.59	410
98.02	1665
79.18	855
80.61	1413
79.32	1673
98.62	1664
98.02	1663
99.30	1004
97.15	561
95.92	49
97.50	1081
99.30	427
93.55	124
97.85	93
83.00	100
83.91	87
90.91	55
91.67	144
90.70	86
83.33	102
83.33	102
85.06	87
81.37	102
94.22	1090
94.19	585
94.69	1658
98.31	1656
81.17	223
74.60	744
97.83	692
97.30	185
86.36	110
83.78	111
82.20	118
81.08	111
90.32	62
79.28	111
88.46	52
77.31	119
90.20	51
77.06	340
84.69	431
96.67	90
100.00	36
82.40	1534
92.44	119
98.57	488
99.14	467
98.93	469
97.31	186
83.26	442
97.76	1650
99.09	1654
85.40	274
92.86	98
74.60	248
97.00	900
89.15	258
99.30	143
95.88	97
97.18	71
72.01	686
93.37	1645
98.85	1651
97.22	144
86.67	75
84.72	72
98.48	723
96.53	144
97.82	1648
92.56	632
100.00	60
97.98	889
92.23	399
99.19	371
98.57	279
77.46	346
86.19	775
99.40	1158
99.10	446
87.84	329
96.74	583
99.08	436
86.37	587
93.91	230
97.67	129
98.37	123
87.63	590
87.41	588
100.00	34
100.00	34
98.82	760
94.85	719
79.25	106
76.94	1045
83.53	334
86.15	65
98.50	1069
98.98	196
98.84	172
97.86	140
97.88	1649
82.99	1105
86.08	431
74.57	1274
97.62	1638
100.00	36
100.00	34
100.00	32
100.00	33
96.97	33
73.61	576
96.07	916
96.39	443
92.81	153
98.29	1640
83.35	1069
97.64	721
98.05	410
98.15	270
98.40	187
94.69	207
80.00	105
100.00	35
100.00	35
83.17	101
100.00	35
100.00	35
81.65	109
98.11	1636
96.58	876
97.51	764
92.17	166
98.04	561
99.75	405
97.73	396
100.00	217
96.64	1636
99.38	960
98.19	609
94.74	38
97.58	248
92.72	151
99.33	1632
99.53	1270
98.53	341
95.89	1191
99.16	359
95.85	674
98.44	128
99.02	1630
95.74	47
85.81	451
85.26	285
86.75	83
72.66	428
97.79	1628
83.33	84
97.30	37
97.25	909
98.78	655
89.47	646
98.06	103
92.59	108
98.90	1094
99.28	277
99.48	193
86.21	203
83.40	247
97.97	1623
97.91	1625
76.13	729
98.34	1448
94.38	427
97.23	289
92.50	80
89.47	76
94.94	79
92.50	80
90.12	81
97.53	1495
97.73	1631
97.96	1618
80.04	1473
98.08	1617
96.53	1616
98.20	1389
97.76	223
87.01	77
93.62	47
86.67	330
89.93	139
100.00	37
98.25	1258
100.00	281
92.31	286
84.56	285
78.32	226
96.59	1318
96.01	1329
97.09	172
94.74	76
79.46	521
97.81	1052
98.28	464
81.44	404
90.24	861
86.76	408
88.58	499
99.11	1455
97.37	152
98.69	1608
98.20	1607
89.26	698
90.71	140
76.62	462
75.81	1546
97.82	1606
96.64	535
84.62	312
84.96	585
97.29	1109
97.40	500
96.51	1605
98.81	1602
92.74	826
94.61	167
89.23	195
93.71	143
100.00	37
97.25	1602
84.27	1011
77.40	1633
75.40	1073
85.16	1287
86.72	271
89.82	275
87.92	207
79.49	390
98.00	1603
75.20	1601
98.25	57
98.12	1598
97.69	605
96.90	613
98.65	74
98.65	74
91.37	313
74.08	1111
92.37	1599
82.15	1137
93.95	413
97.46	787
99.11	451
97.92	336
100.00	57
74.00	1369
95.06	830
99.31	1593
98.93	1592
82.46	1112
96.83	789
95.00	600
95.87	218
85.99	1299
98.90	913
97.73	794
99.78	463
99.41	169
99.00	100
81.22	1395
73.54	790
97.98	1587
98.55	1587
100.00	31
97.73	1588
95.53	873
79.24	342
97.49	1435
98.57	140
85.26	95
100.00	42
97.27	1174
97.44	117
95.24	42
100.00	30
84.65	469
98.68	1585
98.83	1278
97.90	238
95.54	1324
96.77	248
93.29	313
93.94	264
98.57	210
89.07	183
93.91	115
96.99	133
87.27	55
81.22	1097
79.54	1090
98.86	1580
97.37	989
96.04	581
97.78	1576
83.08	65
95.64	1583
97.50	40
85.87	92
80.03	1597
96.63	534
95.74	141
85.03	1182
97.40	1191
98.21	392
98.44	64
98.29	1576
98.22	1576
99.43	1576
97.22	1582
73.41	455
98.79	1575
96.56	1075
98.45	194
100.00	48
99.30	1574
79.33	1582
88.55	1013
96.55	203
91.35	208
83.66	1579
97.11	277
98.86	176
96.25	160
93.75	112
88.51	87
97.90	1574
93.14	1400
98.43	127
95.79	1093
81.99	483
97.17	318
98.88	1517
94.54	348
97.43	311
97.88	283
95.28	254
98.36	183
98.15	162
74.70	751
97.41	1198
98.14	215
100.00	30
100.00	28
94.23	1230
92.92	325
85.34	307
96.30	54
92.73	55
97.74	1018
99.16	474
98.39	872
98.01	704
98.15	1566
96.48	681
97.50	400
97.67	258
98.25	171
80.28	507
98.45	1423
96.97	99
100.00	34
79.04	1317
86.58	1222
86.52	282
99.28	557
94.40	375
98.76	242
98.25	57
94.74	38
100.00	31
100.00	31
100.00	31
100.00	30
100.00	29
93.62	47
100.00	36
89.36	47
100.00	31
100.00	31
89.36	47
100.00	31
100.00	31
100.00	29
80.57	1338
86.67	75
90.22	644
98.69	689
94.87	39
97.30	37
98.07	1557
100.00	29
98.80	832
98.26	403
98.17	273
99.46	926
99.49	585
100.00	29
91.07	112
96.13	983
98.71	310
91.98	262
78.00	750
96.33	790
81.44	361
99.01	809
98.53	341
93.55	155
99.02	102
98.63	73
88.42	1105
78.35	1155
71.74	552
87.14	1034
93.27	446
98.32	1552
99.60	253
99.17	121
100.00	44
97.62	1554
86.24	109
85.71	112
85.32	109
84.68	111
93.22	59
100.00	31
79.83	119
94.23	52
88.46	52
96.13	1551
96.13	1551
96.07	1551
93.20	515
98.48	395
96.41	195
97.36	227
98.00	150
97.41	116
100.00	32
99.29	1551
84.94	259
90.36	83
98.96	768
97.71	567
98.65	148
77.52	1499
91.07	1064
75.52	968
75.10	972
74.95	970
74.48	525
77.35	340
76.54	341
98.68	152
81.51	1482
97.99	1545
77.24	479
97.28	147
85.96	1033
96.00	150
95.33	150
98.18	1536
86.52	230
82.93	744
97.97	444
98.88	358
98.89	270
97.56	246
100.00	71
100.00	63
81.00	1363
99.09	1540
83.65	575
91.80	61
98.58	1546
98.50	1538
88.99	1544
81.83	1541
87.32	339
78.01	664
73.36	822
97.11	1211
97.12	278
86.35	249
93.25	163
100.00	35
87.54	618
87.72	570
85.00	140
80.00	270
97.86	748
99.31	435
99.67	307
97.23	1228
93.97	199
89.87	79
79.81	530
98.02	1264
96.86	159
97.45	1531
99.63	809
99.74	378
99.66	294
82.64	1532
98.85	868
97.52	323
98.63	293
89.04	73
89.72	107
80.34	1373
79.41	1360
96.53	144
95.26	718
96.15	571
94.81	77
90.09	585
88.62	1467
76.05	1545
97.58	1527
96.13	955
97.13	557
98.92	555
97.36	455
100.00	180
96.84	190
100.00	140
79.69	1049
100.00	224
93.48	92
83.72	172
95.45	88
98.82	1524
96.94	1110
97.11	415
74.46	415
96.72	1523
98.95	1523
95.46	1521
99.08	1521
97.53	1011
98.23	509
96.39	83
97.47	79
96.49	827
93.75	528
94.02	117
95.45	66
98.09	1520
97.58	1530
84.13	63
83.52	176
82.00	1200
85.47	172
76.87	134
74.81	921
94.62	186
97.90	143
92.64	1128
93.24	355
92.95	156
100.00	37
73.80	752
75.81	463
72.47	959
98.35	1513
95.11	1514
93.68	190
92.63	190
98.65	594
98.91	552
98.86	175
100.00	129
95.85	1084
97.03	101
96.49	57
97.06	681
98.74	397
97.44	390
97.54	285
96.48	256
98.56	208
97.80	182
98.28	174
97.73	88
98.63	73
83.29	1514
79.12	905
73.00	863
98.74	1509
89.85	719
88.35	206
87.42	620
97.81	1507
98.41	1508
84.59	318
86.74	1425
97.44	39
98.07	1506
90.34	145
98.54	1505
95.70	1510
97.30	37
93.02	43
100.00	33
82.89	1309
97.41	232
99.39	826
98.95	664
97.33	75
97.33	75
97.30	74
97.30	74
99.31	1442
81.95	1147
76.93	1101
93.75	160
79.84	888
94.48	181
80.58	278
95.61	797
98.68	379
96.69	151
98.46	130
98.34	181
98.26	172
93.48	46
86.84	1421
92.79	111
95.33	1306
94.76	191
98.30	1473
84.30	605
92.45	106
100.00	43
95.93	1081
97.29	406
94.46	397
98.84	173
98.25	171
100.00	122
98.00	100
97.93	1495
98.66	1495
97.53	1495
74.43	528
96.83	1421
81.64	926
80.48	1204
78.79	481
86.14	332
97.45	1097
98.70	308
98.86	440
94.71	359
93.59	234
96.83	189
98.48	66
