ID	HLT_pres	HLT_abs	NORA_pres	NORA_abs	effect_size	pvalue
gene_id_88057	1	15	4	14	-0.31724137931	0.340175953079
gene_id_67884	7	9	10	8	-0.117647058824	0.731857331097
gene_id_26204	3	13	5	13	-0.125	0.693261873462
gene_id_41114	5	11	7	11	-0.0833333333333	0.728896841902
gene_id_88054	2	14	0	18	0.5625	0.213903743316
gene_id_93228	3	13	2	16	0.151724137931	0.648093841642
gene_id_63064	8	8	11	7	-0.112280701754	0.73028002128
gene_id_3727	4	12	6	12	-0.1	0.714591970877
gene_id_40190	1	15	4	14	-0.31724137931	0.340175953079
gene_id_91217	15	1	16	2	0.150537634409	1.0
gene_id_2529	8	8	6	12	0.171428571429	0.486714707163
gene_id_38657	10	6	11	7	0.014652014652	1.0
gene_id_29947	2	14	0	18	0.5625	0.213903743316
gene_id_1605	7	9	9	9	-0.0625	0.744475809633
gene_id_54966	3	13	9	9	-0.340909090909	0.079595686028
gene_id_91746	6	10	1	17	0.486772486772	0.0348366872282
gene_id_88053	2	14	2	16	0.0333333333333	1.0
gene_id_91334	16	0	18	0	NA	1.0
gene_id_31649	3	13	6	12	-0.186666666667	0.447871372232
gene_id_66547	13	3	17	1	-0.316666666667	0.322580645161
gene_id_91331	15	1	17	1	-0.03125	1.0
gene_id_91330	16	0	15	3	0.516129032258	0.229946524064
gene_id_91332	16	0	18	0	NA	1.0
gene_id_66683	11	5	16	2	-0.306878306878	0.214278491253
gene_id_667	3	13	1	17	0.316666666667	0.322580645161
gene_id_91481	15	1	17	1	-0.03125	1.0
gene_id_78176	1	15	7	11	-0.451923076923	0.0425051403917
gene_id_91487	6	10	2	16	0.365384615385	0.10998752823
gene_id_24055	1	15	3	15	-0.25	0.604105571848
gene_id_63061	3	13	8	10	-0.292490118577	0.151946607341
gene_id_69156	3	13	4	14	-0.0529100529101	1.0
gene_id_3651	11	5	12	6	0.0237154150198	1.0
gene_id_69154	5	11	11	7	-0.298611111111	0.100474550501
gene_id_69155	16	0	18	0	NA	1.0
gene_id_86242	3	13	3	15	0.0357142857143	1.0
gene_id_91210	11	5	13	5	-0.0416666666667	1.0
gene_id_3657	11	5	10	8	0.139194139194	0.496522706389
gene_id_3658	0	16	1	17	-0.484848484848	1.0
gene_id_69158	6	10	12	6	-0.291666666667	0.167926053951
gene_id_93220	2	14	1	17	0.215053763441	0.590909090909
gene_id_894	7	9	12	6	-0.231578947368	0.299817833019
gene_id_16774	3	13	7	11	-0.241666666667	0.270057639802
gene_id_33733	13	3	12	6	0.186666666667	0.447871372232
gene_id_33732	10	6	7	11	0.235294117647	0.302829060852
gene_id_890	10	6	11	7	0.014652014652	1.0
gene_id_891	5	11	3	15	0.201923076923	0.428995179829
gene_id_892	8	8	13	5	-0.234432234432	0.290554722639
gene_id_34504	9	7	5	13	0.292857142857	0.162505843852
gene_id_21746	5	11	4	14	0.115555555556	0.702699969663
gene_id_21745	7	9	11	7	-0.173611111111	0.492106238901
gene_id_88031	2	14	2	16	0.0333333333333	1.0
gene_id_898	5	11	3	15	0.201923076923	0.428995179829
gene_id_31434	4	12	5	13	-0.0355555555556	1.0
gene_id_21741	6	10	10	8	-0.180555555556	0.326918883512
gene_id_9987	15	1	15	3	0.25	0.604105571848
gene_id_28204	2	14	7	11	-0.337777777778	0.125088482152
gene_id_35368	3	13	4	14	-0.0529100529101	1.0
gene_id_38655	3	13	4	14	-0.0529100529101	1.0
gene_id_22290	8	8	7	11	0.112280701754	0.73028002128
gene_id_16770	7	9	12	6	-0.231578947368	0.299817833019
gene_id_6745	11	5	13	5	-0.0416666666667	1.0
gene_id_64838	5	11	14	4	-0.470175438596	0.0142313007719
gene_id_24041	0	16	2	16	-0.5	0.486631016043
gene_id_22296	13	3	16	2	-0.151724137931	0.648093841642
gene_id_66549	11	5	10	8	0.139194139194	0.496522706389
gene_id_17430	5	11	11	7	-0.298611111111	0.100474550501
gene_id_17431	6	10	10	8	-0.180555555556	0.326918883512
gene_id_17432	3	13	10	8	-0.388278388278	0.0386484177266
gene_id_43205	1	15	0	18	0.545454545455	0.470588235294
gene_id_91155	16	0	18	0	NA	1.0
gene_id_17436	11	5	8	10	0.245614035088	0.18539117538
gene_id_17437	8	8	16	2	-0.466666666667	0.022914349277
gene_id_91159	16	0	18	0	NA	1.0
gene_id_20837	9	7	11	7	-0.05	1.0
gene_id_20834	15	1	17	1	-0.03125	1.0
gene_id_14568	9	7	6	12	0.231578947368	0.299817833019
gene_id_43208	12	4	9	9	0.263736263736	0.171727039706
gene_id_25710	13	3	7	11	0.435714285714	0.0172720091567
gene_id_25247	7	9	7	11	0.05	1.0
gene_id_62450	3	13	7	11	-0.241666666667	0.270057639802
gene_id_92171	4	12	5	13	-0.0355555555556	1.0
gene_id_25714	5	11	3	15	0.201923076923	0.428995179829
gene_id_25715	9	7	6	12	0.231578947368	0.299817833019
gene_id_38293	14	2	16	2	-0.0333333333333	1.0
gene_id_69375	5	11	7	11	-0.0833333333333	0.728896841902
gene_id_25718	1	15	1	17	0.03125	1.0
gene_id_45917	16	0	17	1	0.484848484848	1.0
gene_id_21400	11	5	4	14	0.470175438596	0.0142313007719
gene_id_64948	1	15	2	16	-0.150537634409	1.0
gene_id_21403	13	3	12	6	0.186666666667	0.447871372232
gene_id_2381	9	7	12	6	-0.10989010989	0.725376021667
gene_id_2383	2	14	0	18	0.5625	0.213903743316
gene_id_16346	1	15	0	18	0.545454545455	0.470588235294
gene_id_21408	9	7	4	14	0.358974358974	0.0763714916735
gene_id_35733	10	6	15	3	-0.266666666667	0.249671352007
gene_id_78214	0	16	1	17	-0.484848484848	1.0
gene_id_26558	8	8	7	11	0.112280701754	0.73028002128
gene_id_33373	13	3	13	5	0.125	0.693261873462
gene_id_5178	9	7	15	3	-0.325	0.134149054505
gene_id_83572	9	7	15	3	-0.325	0.134149054505
gene_id_86124	2	14	0	18	0.5625	0.213903743316
gene_id_52379	0	16	1	17	-0.484848484848	1.0
gene_id_23889	12	4	12	6	0.1	0.714591970877
gene_id_7484	2	14	2	16	0.0333333333333	1.0
gene_id_17691	4	12	10	8	-0.314285714286	0.0920894391514
gene_id_17692	3	13	10	8	-0.388278388278	0.0386484177266
gene_id_16979	7	9	1	17	0.528846153846	0.0144605116796
gene_id_1871	1	15	6	12	-0.412698412698	0.0900495500051
gene_id_85903	2	14	6	12	-0.288461538462	0.232682778845
gene_id_1877	8	8	4	14	0.30303030303	0.151414615273
gene_id_23887	13	3	10	8	0.292490118577	0.151946607341
gene_id_27626	4	12	16	2	-0.657142857143	0.000308057115137
gene_id_64335	6	10	10	8	-0.180555555556	0.326918883512
gene_id_533	2	14	0	18	0.5625	0.213903743316
gene_id_49026	3	13	4	14	-0.0529100529101	1.0
gene_id_38652	3	13	2	16	0.151724137931	0.648093841642
gene_id_38507	4	12	8	10	-0.212121212121	0.296648449969
gene_id_66393	1	15	2	16	-0.150537634409	1.0
gene_id_39137	2	14	2	16	0.0333333333333	1.0
gene_id_23882	1	15	0	18	0.545454545455	0.470588235294
gene_id_64336	7	9	14	4	-0.358974358974	0.0763714916735
gene_id_74781	7	9	14	4	-0.358974358974	0.0763714916735
gene_id_75784	1	15	6	12	-0.412698412698	0.0900495500051
gene_id_38234	6	10	13	5	-0.350877192982	0.082407183505
gene_id_66945	4	12	11	7	-0.364912280702	0.0454385710371
gene_id_5713	12	4	17	1	-0.386206896552	0.1642228739
gene_id_5712	13	3	14	4	0.0529100529101	1.0
gene_id_68523	0	16	7	11	-0.592592592593	0.00804220970419
gene_id_38056	3	13	9	9	-0.340909090909	0.079595686028
gene_id_13333	3	13	2	16	0.151724137931	0.648093841642
gene_id_13332	14	2	11	7	0.337777777778	0.125088482152
gene_id_19971	13	3	15	3	-0.0357142857143	1.0
gene_id_93088	13	3	17	1	-0.316666666667	0.322580645161
gene_id_86137	6	10	12	6	-0.291666666667	0.167926053951
gene_id_77457	2	14	6	12	-0.288461538462	0.232682778845
gene_id_38952	6	10	10	8	-0.180555555556	0.326918883512
gene_id_38502	1	15	2	16	-0.150537634409	1.0
gene_id_81508	4	12	2	16	0.238095238095	0.387197896653
gene_id_78849	15	1	18	0	-0.545454545455	0.470588235294
gene_id_88194	5	11	11	7	-0.298611111111	0.100474550501
gene_id_78843	4	12	6	12	-0.1	0.714591970877
gene_id_78841	9	7	15	3	-0.325	0.134149054505
gene_id_68222	0	16	1	17	-0.484848484848	1.0
gene_id_78847	1	15	1	17	0.03125	1.0
gene_id_50669	8	8	15	3	-0.379446640316	0.0662958843159
gene_id_86439	4	12	15	3	-0.589473684211	0.00142831809902
gene_id_69488	3	13	12	6	-0.484210526316	0.0070296230184
gene_id_69489	16	0	16	2	0.5	0.486631016043
gene_id_69484	12	4	17	1	-0.386206896552	0.1642228739
gene_id_16150	2	14	2	16	0.0333333333333	1.0
gene_id_69486	0	16	3	15	-0.516129032258	0.229946524064
gene_id_92687	11	5	14	4	-0.115555555556	0.702699969663
gene_id_92681	13	3	17	1	-0.316666666667	0.322580645161
gene_id_69483	9	7	16	2	-0.417777777778	0.0522803114572
gene_id_85165	16	0	18	0	NA	1.0
gene_id_32440	9	7	11	7	-0.05	1.0
gene_id_29312	7	9	7	11	0.05	1.0
gene_id_33	9	7	7	11	0.173611111111	0.492106238901
gene_id_16152	14	2	16	2	-0.0333333333333	1.0
gene_id_32441	9	7	9	9	0.0625	0.744475809633
gene_id_65105	0	16	4	14	-0.533333333333	0.10522684147
gene_id_93224	3	13	2	16	0.151724137931	0.648093841642
gene_id_65107	0	16	6	12	-0.571428571429	0.0197575440329
gene_id_93226	1	15	1	17	0.03125	1.0
gene_id_4515	5	11	12	6	-0.352941176471	0.0844146687268
gene_id_68352	3	13	10	8	-0.388278388278	0.0386484177266
gene_id_65103	7	9	7	11	0.05	1.0
gene_id_93222	4	12	2	16	0.238095238095	0.387197896653
gene_id_24591	9	7	9	9	0.0625	0.744475809633
gene_id_48332	14	2	17	1	-0.215053763441	0.590909090909
gene_id_12906	1	15	0	18	0.545454545455	0.470588235294
gene_id_24040	3	13	2	16	0.151724137931	0.648093841642
gene_id_48337	4	12	14	4	-0.527777777778	0.00509232958764
gene_id_24594	13	3	17	1	-0.316666666667	0.322580645161
gene_id_24597	11	5	12	6	0.0237154150198	1.0
gene_id_24044	13	3	16	2	-0.151724137931	0.648093841642
gene_id_35362	13	3	12	6	0.186666666667	0.447871372232
gene_id_60164	15	1	18	0	-0.545454545455	0.470588235294
gene_id_35366	12	4	12	6	0.1	0.714591970877
gene_id_75786	10	6	15	3	-0.266666666667	0.249671352007
gene_id_38506	3	13	5	13	-0.125	0.693261873462
gene_id_38057	4	12	6	12	-0.1	0.714591970877
gene_id_38504	15	1	17	1	-0.03125	1.0
gene_id_38051	5	11	1	17	0.440476190476	0.0782182222672
gene_id_25617	10	6	7	11	0.235294117647	0.302829060852
gene_id_38053	6	10	11	7	-0.235294117647	0.302829060852
gene_id_1387	11	5	16	2	-0.306878306878	0.214278491253
gene_id_26140	4	12	4	14	0.0384615384615	1.0
gene_id_38059	3	13	0	18	0.58064516129	0.0935828877005
gene_id_38058	9	7	12	6	-0.10989010989	0.725376021667
gene_id_38508	11	5	14	4	-0.115555555556	0.702699969663
gene_id_10686	15	1	16	2	0.150537634409	1.0
gene_id_4732	2	14	9	9	-0.426877470356	0.0295884315907
gene_id_89286	6	10	10	8	-0.180555555556	0.326918883512
gene_id_26576	4	12	7	11	-0.158102766798	0.476751946607
gene_id_6961	9	7	10	8	0.00701754385965	1.0
gene_id_87239	2	14	8	10	-0.383333333333	0.0629588431591
gene_id_39008	7	9	10	8	-0.117647058824	0.731857331097
gene_id_13847	2	14	2	16	0.0333333333333	1.0
gene_id_85702	2	14	3	15	-0.0827586206897	1.0
gene_id_85705	5	11	4	14	0.115555555556	0.702699969663
gene_id_85704	12	4	14	4	-0.0384615384615	1.0
gene_id_24628	16	0	18	0	NA	1.0
gene_id_6667	8	8	6	12	0.171428571429	0.486714707163
gene_id_24626	5	11	2	16	0.306878306878	0.214278491253
gene_id_57638	3	13	4	14	-0.0529100529101	1.0
gene_id_42790	10	6	8	10	0.180555555556	0.326918883512
gene_id_13597	6	10	13	5	-0.350877192982	0.082407183505
gene_id_13848	4	12	6	12	-0.1	0.714591970877
gene_id_24621	15	1	15	3	0.25	0.604105571848
gene_id_64806	6	10	2	16	0.365384615385	0.10998752823
gene_id_50949	1	15	8	10	-0.488888888889	0.0189098998888
gene_id_4448	15	1	14	4	0.31724137931	0.340175953079
gene_id_10680	9	7	10	8	0.00701754385965	1.0
gene_id_1658	8	8	3	15	0.379446640316	0.0662958843159
gene_id_74955	0	16	3	15	-0.516129032258	0.229946524064
gene_id_50941	3	13	7	11	-0.241666666667	0.270057639802
gene_id_50940	11	5	10	8	0.139194139194	0.496522706389
gene_id_1654	11	5	14	4	-0.115555555556	0.702699969663
gene_id_1127	8	8	8	10	0.0555555555556	1.0
gene_id_1120	9	7	7	11	0.173611111111	0.492106238901
gene_id_29315	10	6	14	4	-0.183333333333	0.456931944585
gene_id_50947	0	16	2	16	-0.5	0.486631016043
gene_id_1123	8	8	4	14	0.30303030303	0.151414615273
gene_id_14646	7	9	14	4	-0.358974358974	0.0763714916735
gene_id_37882	8	8	13	5	-0.234432234432	0.290554722639
gene_id_14644	12	4	13	5	0.0355555555556	1.0
gene_id_14645	16	0	17	1	0.484848484848	1.0
gene_id_14642	16	0	13	5	0.551724137931	0.0464895635674
gene_id_36183	7	9	11	7	-0.173611111111	0.492106238901
gene_id_41116	3	13	6	12	-0.186666666667	0.447871372232
gene_id_14641	13	3	15	3	-0.0357142857143	1.0
gene_id_14319	10	6	6	12	0.291666666667	0.167926053951
gene_id_37889	7	9	14	4	-0.358974358974	0.0763714916735
gene_id_36182	5	11	4	14	0.115555555556	0.702699969663
gene_id_14649	11	5	9	9	0.192857142857	0.315074720704
gene_id_72034	10	6	4	14	0.414285714286	0.0348761103319
gene_id_72037	14	2	15	3	0.0827586206897	1.0
gene_id_12427	14	2	15	3	0.0827586206897	1.0
gene_id_72031	3	13	7	11	-0.241666666667	0.270057639802
gene_id_72030	4	12	4	14	0.0384615384615	1.0
gene_id_12422	7	9	13	5	-0.292857142857	0.162505843852
gene_id_72032	10	6	14	4	-0.183333333333	0.456931944585
gene_id_22877	11	5	10	8	0.139194139194	0.496522706389
gene_id_72039	4	12	7	11	-0.158102766798	0.476751946607
gene_id_72038	4	12	12	6	-0.416666666667	0.0204222167354
gene_id_7386	12	4	16	2	-0.238095238095	0.387197896653
gene_id_7387	8	8	3	15	0.379446640316	0.0662958843159
gene_id_42862	1	15	1	17	0.03125	1.0
gene_id_31098	1	15	1	17	0.03125	1.0
gene_id_23259	5	11	4	14	0.115555555556	0.702699969663
gene_id_55192	1	15	2	16	-0.150537634409	1.0
gene_id_85703	7	9	12	6	-0.231578947368	0.299817833019
gene_id_7388	7	9	4	14	0.245059288538	0.274304783092
gene_id_66016	0	16	4	14	-0.533333333333	0.10522684147
gene_id_48361	7	9	5	13	0.174242424242	0.475397784978
gene_id_91460	2	14	4	14	-0.166666666667	0.660228536758
gene_id_1382	4	12	1	17	0.386206896552	0.1642228739
gene_id_38758	14	2	7	11	0.512820512821	0.0052006254937
gene_id_89865	15	1	14	4	0.31724137931	0.340175953079
gene_id_31099	1	15	1	17	0.03125	1.0
gene_id_89861	16	0	18	0	NA	1.0
gene_id_11279	11	5	16	2	-0.306878306878	0.214278491253
gene_id_66665	0	16	1	17	-0.484848484848	1.0
gene_id_89868	15	1	16	2	0.150537634409	1.0
gene_id_4710	3	13	5	13	-0.125	0.693261873462
gene_id_66664	6	10	6	12	0.0454545454545	1.0
gene_id_39676	12	4	12	6	0.1	0.714591970877
gene_id_55528	5	11	12	6	-0.352941176471	0.0844146687268
gene_id_72253	6	10	8	10	-0.0714285714286	0.738453353968
gene_id_64475	3	13	7	11	-0.241666666667	0.270057639802
gene_id_37624	0	16	0	18	NA	1.0
gene_id_72254	0	16	6	12	-0.571428571429	0.0197575440329
gene_id_39906	3	13	2	16	0.151724137931	0.648093841642
gene_id_39671	3	13	10	8	-0.388278388278	0.0386484177266
gene_id_89093	6	10	5	13	0.110671936759	0.716573971079
gene_id_39909	14	2	17	1	-0.215053763441	0.590909090909
gene_id_13591	1	15	0	18	0.545454545455	0.470588235294
gene_id_90853	14	2	16	2	-0.0333333333333	1.0
gene_id_90850	16	0	17	1	0.484848484848	1.0
gene_id_90855	13	3	16	2	-0.151724137931	0.648093841642
gene_id_16906	1	15	3	15	-0.25	0.604105571848
gene_id_88866	3	13	5	13	-0.125	0.693261873462
gene_id_30794	4	12	5	13	-0.0355555555556	1.0
gene_id_50363	6	10	11	7	-0.235294117647	0.302829060852
gene_id_11270	15	1	18	0	-0.545454545455	0.470588235294
gene_id_68471	8	8	10	8	-0.0555555555556	1.0
gene_id_30795	4	12	5	13	-0.0355555555556	1.0
gene_id_31078	5	11	6	12	-0.0237154150198	1.0
gene_id_31079	13	3	12	6	0.186666666667	0.447871372232
gene_id_44471	0	16	2	16	-0.5	0.486631016043
gene_id_55700	7	9	10	8	-0.117647058824	0.731857331097
gene_id_55701	13	3	17	1	-0.316666666667	0.322580645161
gene_id_31076	7	9	12	6	-0.231578947368	0.299817833019
gene_id_31077	2	14	2	16	0.0333333333333	1.0
gene_id_27024	2	14	10	8	-0.469696969697	0.0129193467782
gene_id_27025	5	11	10	8	-0.245614035088	0.18539117538
gene_id_31072	8	8	11	7	-0.112280701754	0.73028002128
gene_id_31073	16	0	12	6	0.571428571429	0.0197575440329
gene_id_25875	14	2	11	7	0.337777777778	0.125088482152
gene_id_25874	16	0	16	2	0.5	0.486631016043
gene_id_11273	11	5	5	13	0.409722222222	0.0374030148068
gene_id_25870	8	8	4	14	0.30303030303	0.151414615273
gene_id_45034	8	8	10	8	-0.0555555555556	1.0
gene_id_11620	1	15	0	18	0.545454545455	0.470588235294
gene_id_25879	3	13	2	16	0.151724137931	0.648093841642
gene_id_2025	11	5	15	3	-0.201923076923	0.428995179829
gene_id_64212	14	2	15	3	0.0827586206897	1.0
gene_id_15990	7	9	4	14	0.245059288538	0.274304783092
gene_id_10161	10	6	17	1	-0.486772486772	0.0348366872282
gene_id_15992	6	10	7	11	-0.014652014652	1.0
gene_id_64216	6	10	13	5	-0.350877192982	0.082407183505
gene_id_11276	12	4	16	2	-0.238095238095	0.387197896653
gene_id_15996	14	2	16	2	-0.0333333333333	1.0
gene_id_40799	6	10	12	6	-0.291666666667	0.167926053951
gene_id_1128	7	9	3	15	0.325	0.134149054505
gene_id_64218	4	12	9	9	-0.263736263736	0.171727039706
gene_id_10168	10	6	11	7	0.014652014652	1.0
gene_id_90098	2	14	0	18	0.5625	0.213903743316
gene_id_2843	4	12	2	16	0.238095238095	0.387197896653
gene_id_19379	11	5	13	5	-0.0416666666667	1.0
gene_id_19378	6	10	15	3	-0.483516483516	0.0122422659638
gene_id_11690	8	8	6	12	0.171428571429	0.486714707163
gene_id_11691	5	11	3	15	0.201923076923	0.428995179829
gene_id_5937	4	12	1	17	0.386206896552	0.1642228739
gene_id_11697	15	1	18	0	-0.545454545455	0.470588235294
gene_id_80483	6	10	11	7	-0.235294117647	0.302829060852
gene_id_21977	15	1	13	5	0.369047619048	0.18014966124
gene_id_21978	3	13	0	18	0.58064516129	0.0935828877005
gene_id_21979	10	6	5	13	0.350877192982	0.082407183505
gene_id_11698	6	10	9	9	-0.126315789474	0.50960003869
gene_id_43129	3	13	2	16	0.151724137931	0.648093841642
gene_id_14862	13	3	13	5	0.125	0.693261873462
gene_id_1124	10	6	6	12	0.291666666667	0.167926053951
gene_id_14860	6	10	6	12	0.0454545454545	1.0
gene_id_1228	0	16	2	16	-0.5	0.486631016043
gene_id_14866	14	2	18	0	-0.5625	0.213903743316
gene_id_11629	6	10	14	4	-0.414285714286	0.0348761103319
gene_id_14864	9	7	14	4	-0.245059288538	0.274304783092
gene_id_14868	6	10	3	15	0.266666666667	0.249671352007
gene_id_63081	15	1	14	4	0.31724137931	0.340175953079
gene_id_4446	6	10	10	8	-0.180555555556	0.326918883512
gene_id_17407	3	13	4	14	-0.0529100529101	1.0
gene_id_15198	12	4	12	6	0.1	0.714591970877
gene_id_20620	8	8	12	6	-0.171428571429	0.486714707163
gene_id_5058	8	8	9	9	0.0	1.0
gene_id_20625	12	4	16	2	-0.238095238095	0.387197896653
gene_id_50945	16	0	13	5	0.551724137931	0.0464895635674
gene_id_15195	8	8	12	6	-0.171428571429	0.486714707163
gene_id_14239	12	4	11	7	0.158102766798	0.476751946607
gene_id_15197	16	0	18	0	NA	1.0
gene_id_15196	14	2	18	0	-0.5625	0.213903743316
gene_id_25776	0	16	1	17	-0.484848484848	1.0
gene_id_5922	8	8	7	11	0.112280701754	0.73028002128
gene_id_8586	2	14	5	13	-0.232804232804	0.405399939327
gene_id_1122	2	14	2	16	0.0333333333333	1.0
gene_id_5926	2	14	0	18	0.5625	0.213903743316
gene_id_17602	8	8	5	13	0.234432234432	0.290554722639
gene_id_5928	2	14	0	18	0.5625	0.213903743316
gene_id_5929	2	14	1	17	0.215053763441	0.590909090909
gene_id_2841	1	15	2	16	-0.150537634409	1.0
gene_id_56735	3	13	7	11	-0.241666666667	0.270057639802
gene_id_19194	16	0	18	0	NA	1.0
gene_id_19197	16	0	18	0	NA	1.0
gene_id_70529	12	4	14	4	-0.0384615384615	1.0
gene_id_66669	8	8	10	8	-0.0555555555556	1.0
gene_id_39614	10	6	10	8	0.0714285714286	0.738453353968
gene_id_70257	2	14	4	14	-0.166666666667	0.660228536758
gene_id_70524	8	8	13	5	-0.234432234432	0.290554722639
gene_id_10205	7	9	10	8	-0.117647058824	0.731857331097
gene_id_86078	0	16	2	16	-0.5	0.486631016043
gene_id_10994	3	13	2	16	0.151724137931	0.648093841642
gene_id_1225	3	13	4	14	-0.0529100529101	1.0
gene_id_87288	4	12	6	12	-0.1	0.714591970877
gene_id_78060	11	5	17	1	-0.440476190476	0.0782182222672
gene_id_87287	15	1	17	1	-0.03125	1.0
gene_id_22217	9	7	8	10	0.117647058824	0.731857331097
gene_id_78063	10	6	16	2	-0.365384615385	0.10998752823
gene_id_78064	14	2	14	4	0.166666666667	0.660228536758
gene_id_36072	8	8	17	1	-0.568888888889	0.0055617352614
gene_id_78066	1	15	5	13	-0.369047619048	0.18014966124
gene_id_87281	3	13	7	11	-0.241666666667	0.270057639802
gene_id_2932	1	15	1	17	0.03125	1.0
gene_id_26379	10	6	12	6	-0.0454545454545	1.0
gene_id_26378	0	16	1	17	-0.484848484848	1.0
gene_id_21190	10	6	12	6	-0.0454545454545	1.0
gene_id_24312	5	11	7	11	-0.0833333333333	0.728896841902
gene_id_26373	1	15	4	14	-0.31724137931	0.340175953079
gene_id_26372	5	11	4	14	0.115555555556	0.702699969663
gene_id_26371	8	8	13	5	-0.234432234432	0.290554722639
gene_id_37884	6	10	8	10	-0.0714285714286	0.738453353968
gene_id_26377	2	14	1	17	0.215053763441	0.590909090909
gene_id_7009	4	12	4	14	0.0384615384615	1.0
gene_id_26375	8	8	11	7	-0.112280701754	0.73028002128
gene_id_62136	3	13	14	4	-0.588235294118	0.00155466332276
gene_id_82530	0	16	7	11	-0.592592592593	0.00804220970419
gene_id_1723	9	7	5	13	0.292857142857	0.162505843852
gene_id_66403	1	15	3	15	-0.25	0.604105571848
gene_id_33509	14	2	15	3	0.0827586206897	1.0
gene_id_90149	10	6	14	4	-0.183333333333	0.456931944585
gene_id_16649	2	14	0	18	0.5625	0.213903743316
gene_id_35959	14	2	18	0	-0.5625	0.213903743316
gene_id_2847	2	14	1	17	0.215053763441	0.590909090909
gene_id_33502	12	4	17	1	-0.386206896552	0.1642228739
gene_id_30704	15	1	18	0	-0.545454545455	0.470588235294
gene_id_33500	9	7	16	2	-0.417777777778	0.0522803114572
gene_id_30706	8	8	15	3	-0.379446640316	0.0662958843159
gene_id_67740	7	9	4	14	0.245059288538	0.274304783092
gene_id_90143	16	0	18	0	NA	1.0
gene_id_16643	7	9	13	5	-0.292857142857	0.162505843852
gene_id_30854	16	0	17	1	0.484848484848	1.0
gene_id_30857	8	8	13	5	-0.234432234432	0.290554722639
gene_id_13114	13	3	14	4	0.0529100529101	1.0
gene_id_69485	2	14	1	17	0.215053763441	0.590909090909
gene_id_30853	1	15	2	16	-0.150537634409	1.0
gene_id_31361	3	13	13	5	-0.534722222222	0.00256542511273
gene_id_91810	10	6	7	11	0.235294117647	0.302829060852
gene_id_63627	12	4	15	3	-0.126984126984	0.681464253211
gene_id_63624	2	14	4	14	-0.166666666667	0.660228536758
gene_id_13160	2	14	0	18	0.5625	0.213903743316
gene_id_30859	8	8	11	7	-0.112280701754	0.73028002128
gene_id_17592	8	8	11	7	-0.112280701754	0.73028002128
gene_id_91817	12	4	14	4	-0.0384615384615	1.0
gene_id_87134	7	9	13	5	-0.292857142857	0.162505843852
gene_id_87136	8	8	11	7	-0.112280701754	0.73028002128
gene_id_3815	3	13	4	14	-0.0529100529101	1.0
gene_id_2844	4	12	2	16	0.238095238095	0.387197896653
gene_id_87132	7	9	4	14	0.245059288538	0.274304783092
gene_id_6256	1	15	0	18	0.545454545455	0.470588235294
gene_id_15010	6	10	5	13	0.110671936759	0.716573971079
gene_id_15737	4	12	2	16	0.238095238095	0.387197896653
gene_id_15736	8	8	4	14	0.30303030303	0.151414615273
gene_id_6255	1	15	0	18	0.545454545455	0.470588235294
